%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179527613805505,0,1573179527340797087,rig,cam0,1.26392536353e-26,-2.23272087183e-23,-1.01121933718e-25,7.65162907814e-24,9.44629030767e-25,2.78008509535e-24,1.0
1573179527830183984,0,1573179527563495047,map,grasp_lab,-2.67683966446e-20,-6.01530261338e-21,2.08234337862e-20,4.04376827637e-21,-7.3408071683e-23,3.99959181613e-23,1.0
1573179527830262256,0,1573179527563495047,grasp_lab,tag_7,0.469,-0.018,-2.54,2.44546823191e-21,2.21623921624e-22,6.07436046264e-22,1.0
1573179527830355666,0,1573179527563495047,grasp_lab,tag_14,-1.21899716119,0.0381481544577,-3.07159643754,0.00531820178157,0.0385143930525,0.00207235349411,0.999241744328
1573179527830439969,0,1573179527563495047,grasp_lab,tag_8,-0.857421297353,-0.00581394783483,-1.21886000346,0.00391198616753,0.0346063026434,-0.00507517208442,0.999380479502
1573179527830519230,0,1573179527563495047,grasp_lab,tag_9,-0.644942241649,0.024203003376,-3.11601817776,0.0108262090421,0.0372434671497,-0.0202652390151,0.999042059895
1573179527830623590,0,1573179527563495047,map,rig,0.00159644827174,0.000330748780422,0.00581423012003,0.999276092734,-0.00583516111263,-0.0375810668284,0.000951210750417
1573179527830687507,0,1573179527563495047,rig,cam0,2.27530653737e-25,-2.33948579995e-23,-5.13516098146e-25,8.20663304975e-24,4.32295955122e-25,3.05633379238e-24,1.0
1573179528051965857,0,1573179527782105636,map,grasp_lab,-9.83435961733e-21,3.83130442181e-20,2.12818624896e-20,4.44752650594e-21,2.41030834169e-22,3.77884618229e-22,1.0
1573179528052465075,0,1573179527782105636,grasp_lab,tag_7,0.469,-0.018,-2.54,2.03245808597e-21,7.87035944509e-22,1.10048929701e-21,1.0
1573179528053284369,0,1573179527782105636,grasp_lab,tag_14,-1.21900637543,0.038120119272,-3.07158324016,0.00529858204889,0.0385206181754,0.00207097815287,0.99924161145
1573179528053331807,0,1573179527782105636,grasp_lab,tag_8,-0.857394166065,-0.00575683433914,-1.21883838256,0.0038889773416,0.0346099712878,-0.00507601920427,0.999380437957
1573179528053445980,0,1573179527782105636,grasp_lab,tag_9,-0.644947597548,0.0241744122264,-3.1159969544,0.0108667305695,0.037219376892,-0.0202767848949,0.999042283462
1573179528053515749,0,1573179527782105636,map,rig,0.00175020446148,0.000429019107184,0.00586924529291,0.999275253417,-0.00582321392464,-0.0376048552221,0.000965893960266
1573179528053567922,0,1573179527782105636,rig,cam0,-1.11328557565e-24,-2.99199146189e-23,-6.79077738728e-25,3.70849864458e-24,1.06919662525e-24,2.54848782899e-24,1.0
1573179528282778519,0,1573179528001249444,map,grasp_lab,-2.48664459332e-20,1.56499845916e-19,1.7906973055e-20,3.21675446726e-21,1.28004440236e-22,-7.01097670345e-23,1.0
1573179528282791463,0,1573179528001249444,grasp_lab,tag_7,0.469,-0.018,-2.54,2.79713995173e-22,3.02658574534e-22,2.22524353421e-22,1.0
1573179528282795825,0,1573179528001249444,grasp_lab,tag_14,-1.21899444628,0.0381008924475,-3.07158547105,0.00526713441417,0.0385093571483,0.00206324639195,0.999242227751
1573179528282799978,0,1573179528001249444,grasp_lab,tag_8,-0.857402391907,-0.00562638812684,-1.21885026848,0.0038448355183,0.0346098208637,-0.00508244525635,0.999380581305
1573179528283092799,0,1573179528001249444,grasp_lab,tag_9,-0.644944758762,0.0241429318529,-3.11602132504,0.0108369303933,0.0372381690214,-0.0202857158255,0.999041725576
1573179528283232054,0,1573179528001249444,map,rig,0.0017530843385,0.000684668866443,0.00587975062158,0.999275073051,-0.00583851436215,-0.0376059059811,0.0010178230591
1573179528283240217,0,1573179528001249444,rig,cam0,-2.87264586612e-25,-1.55511783932e-23,-6.27374806542e-25,2.10446670897e-23,-1.62871120435e-24,7.24473401204e-25,1.0
1573179528480839873,0,1573179528228453310,map,grasp_lab,-2.45117473384e-20,7.02966060772e-20,1.84055769891e-20,3.46133670324e-21,1.63195996254e-22,-1.88246666714e-22,1.0
1573179528480933691,0,1573179528228453310,grasp_lab,tag_7,0.469,-0.018,-2.54,1.35658393343e-21,4.46895733574e-22,4.51763409388e-22,1.0
1573179528480996213,0,1573179528228453310,grasp_lab,tag_14,-1.21897680134,0.0380850463056,-3.07159816112,0.00524213730342,0.0384827910974,0.00205810739507,0.999243393263
